barrels08,id,ghgScore,feScore
23.543571428571425,10244,-1,-1
32.961,10245,-1,-1
19.388823529411766,10246,-1,-1
20.600625,10247,-1,-1
20.600625,10248,-1,-1
23.543571428571425,10249,-1,-1
19.388823529411766,1025,-1,-1
21.974,10250,-1,-1
23.543571428571425,10251,-1,-1
23.543571428571425,10252,-1,-1
25.35461538461539,10253,-1,-1
14.98227272727273,10254,-1,-1
20.600625,10255,-1,-1
20.600625,10256,-1,-1
23.543571428571425,10257,-1,-1
21.974,10258,-1,-1
21.974,10259,-1,-1
20.600625,1026,-1,-1
21.974,10260,-1,-1
25.35461538461539,10261,-1,-1
25.35461538461539,10262,-1,-1
25.35461538461539,10263,-1,-1
27.4675,10264,-1,-1
23.543571428571425,10265,-1,-1
25.35461538461539,10266,-1,-1
25.35461538461539,10267,-1,-1
25.35461538461539,10268,-1,-1
25.35461538461539,10269,-1,-1
19.388823529411766,1027,-1,-1
27.4675,10270,-1,-1
17.347894736842107,10271,-1,-1
18.311666666666667,10272,-1,-1
21.974,10273,-1,-1
20.600625,10274,-1,-1
21.974,10275,-1,-1
21.974,10276,-1,-1
21.974,10277,-1,-1
21.974,10278,-1,-1
21.974,10279,-1,-1
16.4805,1028,-1,-1
23.543571428571425,10280,-1,-1
21.974,10281,-1,-1
25.35461538461539,10282,-1,-1
21.974,10283,-1,-1
21.974,10284,-1,-1
21.974,10285,-1,-1
23.543571428571425,10286,-1,-1
23.543571428571425,10287,-1,-1
21.974,10288,-1,-1
27.4675,10289,-1,-1
15.695714285714288,1029,-1,-1
16.4805,10290,-1,-1
14.98227272727273,10291,-1,-1
18.311666666666667,10292,-1,-1
17.347894736842107,10293,-1,-1
19.388823529411766,10294,-1,-1
18.311666666666667,10295,-1,-1
19.388823529411766,10296,-1,-1
19.388823529411766,10297,-1,-1
20.600625,10298,-1,-1
20.600625,10299,-1,-1
12.207777777777777,103,-1,-1
20.600625,1030,-1,-1
21.974,10300,-1,-1
21.974,10301,-1,-1
23.543571428571425,10302,-1,-1
23.543571428571425,10303,-1,-1
23.543571428571425,10304,-1,-1
19.388823529411766,10305,-1,-1
20.600625,10306,-1,-1
20.600625,10307,-1,-1
23.543571428571425,10308,-1,-1
21.974,10309,-1,-1
19.388823529411766,1031,-1,-1
23.543571428571425,10310,-1,-1
23.543571428571425,10311,-1,-1
25.35461538461539,10312,-1,-1
16.4805,10313,-1,-1
16.4805,10314,-1,-1
16.4805,10315,-1,-1
14.98227272727273,10316,-1,-1
17.347894736842107,10317,-1,-1
17.347894736842107,10318,-1,-1
15.695714285714288,10319,-1,-1
20.600625,1032,-1,-1
14.98227272727273,10320,-1,-1
18.311666666666667,10321,-1,-1
20.600625,10322,-1,-1
19.388823529411766,10323,-1,-1
21.974,10324,-1,-1
21.974,10325,-1,-1
20.600625,10326,-1,-1
23.543571428571425,10327,-1,-1
25.35461538461539,10328,-1,-1
25.35461538461539,10329,-1,-1
25.35461538461539,1033,-1,-1
25.35461538461539,10330,-1,-1
27.4675,10331,-1,-1
22.481470588235297,10332,-1,-1
21.974,10333,-1,-1
23.543571428571425,10334,-1,-1
21.974,10335,-1,-1
23.543571428571425,10336,-1,-1
25.35461538461539,10337,-1,-1
25.35461538461539,10338,-1,-1
25.35461538461539,10339,-1,-1
23.543571428571425,1034,-1,-1
27.4675,10340,-1,-1
22.481470588235297,10341,-1,-1
20.600625,10342,-1,-1
20.600625,10343,-1,-1
18.311666666666667,10344,-1,-1
21.974,10345,-1,-1
21.974,10346,-1,-1
23.543571428571425,10347,-1,-1
21.974,10348,-1,-1
25.35461538461539,10349,-1,-1
25.35461538461539,1035,-1,-1
19.388823529411766,10350,-1,-1
18.311666666666667,10351,-1,-1
23.543571428571425,10352,-1,-1
25.35461538461539,10353,-1,-1
25.35461538461539,10354,-1,-1
25.35461538461539,10355,-1,-1
27.4675,10356,-1,-1
29.96454545454546,10357,-1,-1
27.4675,10358,-1,-1
25.35461538461539,10359,-1,-1
21.2325,1036,-1,-1
27.4675,10360,-1,-1
29.96454545454546,10361,-1,-1
17.347894736842107,10362,-1,-1
17.347894736842107,10363,-1,-1
20.600625,10364,-1,-1
19.388823529411766,10365,-1,-1
23.543571428571425,10366,-1,-1
21.974,10367,-1,-1
21.974,10368,-1,-1
23.543571428571425,10369,-1,-1
16.4805,1037,-1,-1
23.543571428571425,10370,-1,-1
25.35461538461539,10371,-1,-1
25.35461538461539,10372,-1,-1
27.4675,10373,-1,-1
15.695714285714288,10374,-1,-1
18.311666666666667,10375,-1,-1
18.311666666666667,10376,-1,-1
19.388823529411766,10377,-1,-1
18.311666666666667,10378,-1,-1
21.974,10379,-1,-1
15.695714285714288,1038,-1,-1
21.974,10380,-1,-1
20.600625,10381,-1,-1
23.543571428571425,10382,-1,-1
25.35461538461539,10383,-1,-1
25.35461538461539,10384,-1,-1
25.35461538461539,10385,-1,-1
27.4675,10386,-1,-1
22.481470588235297,10387,-1,-1
21.974,10388,-1,-1
23.543571428571425,10389,-1,-1
14.98227272727273,1039,-1,-1
21.974,10390,-1,-1
23.543571428571425,10391,-1,-1
25.35461538461539,10392,-1,-1
25.35461538461539,10393,-1,-1
25.35461538461539,10394,-1,-1
27.4675,10395,-1,-1
22.481470588235297,10396,-1,-1
20.600625,10397,-1,-1
20.600625,10398,-1,-1
20.600625,10399,-1,-1
9.694411764705883,104,-1,-1
18.311666666666667,1040,-1,-1
19.388823529411766,10400,-1,-1
21.974,10401,-1,-1
19.388823529411766,10402,-1,-1
18.311666666666667,10403,-1,-1
19.388823529411766,10404,-1,-1
19.388823529411766,10405,-1,-1
19.388823529411766,10406,-1,-1
19.388823529411766,10407,-1,-1
18.311666666666667,10408,-1,-1
25.35461538461539,10409,-1,-1
17.347894736842107,1041,-1,-1
23.543571428571425,10410,-1,-1
21.974,10411,-1,-1
20.600625,10412,-1,-1
19.388823529411766,10413,-1,-1
19.388823529411766,10414,-1,-1
19.388823529411766,10415,-1,-1
21.974,10416,-1,-1
23.543571428571425,10417,-1,-1
20.600625,10418,-1,-1
23.543571428571425,10419,-1,-1
18.311666666666667,1042,-1,-1
23.543571428571425,10420,-1,-1
21.974,10421,-1,-1
23.543571428571425,10422,-1,-1
27.4675,10423,-1,-1
25.35461538461539,10424,-1,-1
25.35461538461539,10425,-1,-1
23.543571428571425,10426,-1,-1
25.35461538461539,10427,-1,-1
27.4675,10428,-1,-1
18.311666666666667,10429,-1,-1
29.96454545454546,1043,-1,-1
17.347894736842107,10430,-1,-1
19.388823529411766,10431,-1,-1
19.388823529411766,10432,-1,-1
23.543571428571425,10433,-1,-1
21.974,10434,-1,-1
23.543571428571425,10435,-1,-1
23.543571428571425,10436,-1,-1
27.4675,10437,-1,-1
25.35461538461539,10438,-1,-1
23.543571428571425,10439,-1,-1
27.4675,1044,-1,-1
29.96454545454546,10440,-1,-1
19.388823529411766,10441,-1,-1
21.974,10442,-1,-1
23.543571428571425,10443,-1,-1
19.388823529411766,10444,-1,-1
23.543571428571425,10445,-1,-1
20.600625,10446,-1,-1
19.388823529411766,10447,-1,-1
19.388823529411766,10448,-1,-1
21.974,10449,-1,-1
25.35461538461539,1045,-1,-1
20.600625,10450,-1,-1
19.388823529411766,10451,-1,-1
21.974,10452,-1,-1
25.35461538461539,10453,-1,-1
25.35461538461539,10454,-1,-1
25.35461538461539,10455,-1,-1
23.543571428571425,10456,-1,-1
23.543571428571425,10457,-1,-1
23.543571428571425,10458,-1,-1
27.4675,10459,-1,-1
29.96454545454546,1046,-1,-1
25.35461538461539,10460,-1,-1
27.4675,10461,-1,-1
27.4675,10462,-1,-1
27.4675,10463,-1,-1
19.388823529411766,10464,-1,-1
19.388823529411766,10465,-1,-1
19.388823529411766,10466,-1,-1
20.600625,10467,-1,-1
23.543571428571425,10468,-1,-1
23.543571428571425,10469,-1,-1
19.388823529411766,1047,-1,-1
25.35461538461539,10470,-1,-1
27.4675,10471,-1,-1
21.974,10472,-1,-1
25.35461538461539,10473,-1,-1
25.35461538461539,10474,-1,-1
25.35461538461539,10475,-1,-1
21.974,10476,-1,-1
20.600625,10477,-1,-1
19.388823529411766,10478,-1,-1
19.388823529411766,10479,-1,-1
18.311666666666667,1048,-1,-1
18.311666666666667,10480,-1,-1
19.388823529411766,10481,-1,-1
20.600625,10482,-1,-1
19.388823529411766,10483,-1,-1
18.311666666666667,10484,-1,-1
18.311666666666667,10485,-1,-1
25.35461538461539,10486,-1,-1
18.311666666666667,10487,-1,-1
18.311666666666667,10488,-1,-1
20.600625,10489,-1,-1
14.330869565217393,1049,-1,-1
21.974,10490,-1,-1
18.311666666666667,10491,-1,-1
18.311666666666667,10492,-1,-1
16.4805,10493,-1,-1
15.695714285714288,10494,-1,-1
17.347894736842107,10495,-1,-1
18.311666666666667,10496,-1,-1
16.4805,10497,-1,-1
15.695714285714288,10498,-1,-1
17.347894736842107,10499,-1,-1
10.987,105,-1,-1
14.330869565217393,1050,-1,-1
18.311666666666667,10500,-1,-1
25.35461538461539,10501,-1,-1
25.35461538461539,10502,-1,-1
17.347894736842107,10503,-1,-1
20.600625,10504,-1,-1
19.388823529411766,10505,-1,-1
19.388823529411766,10506,-1,-1
18.311666666666667,10507,-1,-1
18.311666666666667,10508,-1,-1
18.311666666666667,10509,-1,-1
15.695714285714288,1051,-1,-1
15.695714285714288,10510,-1,-1
14.330869565217393,10511,-1,-1
25.35461538461539,10512,-1,-1
18.311666666666667,10513,-1,-1
18.311666666666667,10514,-1,-1
19.388823529411766,10515,-1,-1
19.388823529411766,10516,-1,-1
19.388823529411766,10517,-1,-1
19.388823529411766,10518,-1,-1
18.311666666666667,10519,-1,-1
16.4805,1052,-1,-1
19.388823529411766,10520,-1,-1
18.311666666666667,10521,-1,-1
18.311666666666667,10522,-1,-1
16.4805,10523,-1,-1
15.695714285714288,10524,-1,-1
17.347894736842107,10525,-1,-1
18.311666666666667,10526,-1,-1
13.1844,10527,-1,-1
14.98227272727273,10528,-1,-1
15.695714285714288,10529,-1,-1
19.388823529411766,1053,-1,-1
15.695714285714288,10530,-1,-1
14.330869565217393,10531,-1,-1
18.311666666666667,10532,-1,-1
18.311666666666667,10533,-1,-1
19.388823529411766,10534,-1,-1
25.35461538461539,10535,-1,-1
25.35461538461539,10536,-1,-1
27.4675,10537,-1,-1
20.600625,10538,-1,-1
20.600625,10539,-1,-1
19.388823529411766,1054,-1,-1
21.974,10540,-1,-1
21.974,10541,-1,-1
19.388823529411766,10542,-1,-1
19.388823529411766,10543,-1,-1
27.4675,10544,-1,-1
27.4675,10545,-1,-1
18.311666666666667,10546,-1,-1
21.974,10547,-1,-1
20.600625,10548,-1,-1
21.974,10549,-1,-1
23.543571428571425,1055,-1,-1
21.974,10550,-1,-1
20.600625,10551,-1,-1
20.600625,10552,-1,-1
23.543571428571425,10553,-1,-1
19.388823529411766,10554,-1,-1
23.543571428571425,10555,-1,-1
20.600625,10556,-1,-1
23.543571428571425,10557,-1,-1
25.35461538461539,10558,-1,-1
27.4675,10559,-1,-1
25.35461538461539,1056,-1,-1
20.600625,10560,-1,-1
19.388823529411766,10561,-1,-1
15.695714285714288,10562,-1,-1
14.330869565217393,10563,-1,-1
15.695714285714288,10564,-1,-1
14.330869565217393,10565,-1,-1
20.600625,10566,-1,-1
20.600625,10567,-1,-1
27.4675,10568,-1,-1
25.35461538461539,10569,-1,-1
21.2325,1057,-1,-1
25.35461538461539,10570,-1,-1
19.388823529411766,10571,-1,-1
21.974,10572,-1,-1
21.974,10573,-1,-1
23.543571428571425,10574,-1,-1
20.600625,10575,-1,-1
32.961,10576,-1,-1
27.4675,10577,-1,-1
27.4675,10578,-1,-1
21.974,10579,-1,-1
16.4805,1058,-1,-1
21.974,10580,-1,-1
21.974,10581,-1,-1
19.388823529411766,10582,-1,-1
18.311666666666667,10583,-1,-1
20.600625,10584,-1,-1
18.311666666666667,10585,-1,-1
23.543571428571425,10586,-1,-1
19.388823529411766,10587,-1,-1
16.4805,10588,-1,-1
14.330869565217393,10589,-1,-1
15.695714285714288,1059,-1,-1
16.4805,10590,-1,-1
14.330869565217393,10591,-1,-1
13.1844,10592,-1,-1
15.695714285714288,10593,-1,-1
15.695714285714288,10594,-1,-1
15.695714285714288,10595,-1,-1
15.695714285714288,10596,-1,-1
14.330869565217393,10597,-1,-1
14.98227272727273,10598,-1,-1
15.695714285714288,10599,-1,-1
14.98227272727273,106,-1,-1
14.98227272727273,1060,-1,-1
14.330869565217393,10600,-1,-1
20.600625,10601,-1,-1
27.4675,10602,-1,-1
19.388823529411766,10603,-1,-1
18.311666666666667,10604,-1,-1
25.35461538461539,10605,-1,-1
23.543571428571425,10606,-1,-1
20.600625,10607,-1,-1
19.388823529411766,10608,-1,-1
21.974,10609,-1,-1
18.311666666666667,1061,-1,-1
27.4675,10610,-1,-1
27.4675,10611,-1,-1
25.35461538461539,10612,-1,-1
27.4675,10613,-1,-1
19.388823529411766,10614,-1,-1
32.961,10615,-1,-1
29.96454545454546,10616,-1,-1
18.311666666666667,10617,-1,-1
17.347894736842107,10618,-1,-1
14.98227272727273,10619,-1,-1
17.347894736842107,1062,-1,-1
18.311666666666667,10620,-1,-1
18.311666666666667,10621,-1,-1
18.311666666666667,10622,-1,-1
18.311666666666667,10623,-1,-1
18.311666666666667,10624,-1,-1
18.311666666666667,10625,-1,-1
18.311666666666667,10626,-1,-1
21.974,10627,-1,-1
23.543571428571425,10628,-1,-1
25.35461538461539,10629,-1,-1
18.311666666666667,1063,-1,-1
29.96454545454546,10630,-1,-1
11.771785714285713,10631,-1,-1
9.988181818181818,10632,-1,-1
12.677307692307695,10633,-1,-1
11.771785714285713,10634,-1,-1
13.1844,10635,-1,-1
21.974,10636,-1,-1
17.347894736842107,10637,-1,-1
14.98227272727273,10638,-1,-1
15.695714285714288,10639,-1,-1
14.699423076923075,1064,-1,-1
18.311666666666667,10640,-1,-1
18.311666666666667,10641,-1,-1
18.311666666666667,10642,-1,-1
20.600625,10643,-1,-1
25.35461538461539,10644,-1,-1
19.388823529411766,10645,-1,-1
18.311666666666667,10646,-1,-1
20.600625,10647,-1,-1
18.311666666666667,10648,-1,-1
18.311666666666667,10649,-1,-1
12.328548387096774,1065,-1,-1
16.4805,10650,-1,-1
14.98227272727273,10651,-1,-1
14.98227272727273,10652,-1,-1
17.347894736842107,10653,-1,-1
15.695714285714288,10654,-1,-1
14.98227272727273,10655,-1,-1
16.4805,10656,-1,-1
16.4805,10657,-1,-1
15.695714285714288,10658,-1,-1
14.330869565217393,10659,-1,-1
17.347894736842107,1066,-1,-1
13.73375,10660,-1,-1
18.311666666666667,10661,-1,-1
19.388823529411766,10662,-1,-1
20.600625,10663,-1,-1
18.311666666666667,10664,-1,-1
23.543571428571425,10665,-1,-1
21.974,10666,-1,-1
25.35461538461539,10667,-1,-1
18.311666666666667,10668,-1,-1
18.311666666666667,10669,-1,-1
14.98227272727273,1067,-1,-1
13.1844,10670,-1,-1
12.207777777777777,10671,-1,-1
17.347894736842107,10672,-1,-1
18.311666666666667,10673,-1,-1
18.311666666666667,10674,-1,-1
18.311666666666667,10675,-1,-1
13.73375,10676,-1,-1
13.73375,10677,-1,-1
13.1844,10678,-1,-1
17.347894736842107,10679,-1,-1
17.347894736842107,1068,-1,-1
14.98227272727273,10680,-1,-1
15.695714285714288,10681,-1,-1
14.98227272727273,10682,-1,-1
14.330869565217393,10683,-1,-1
16.4805,10684,-1,-1
16.4805,10685,-1,-1
25.35461538461539,10686,-1,-1
25.35461538461539,10687,-1,-1
16.4805,10688,-1,-1
16.4805,10689,-1,-1
16.4805,1069,-1,-1
18.311666666666667,10690,-1,-1
18.311666666666667,10691,-1,-1
14.330869565217393,10692,-1,-1
12.677307692307695,10693,-1,-1
16.4805,10694,-1,-1
16.4805,10695,-1,-1
9.988181818181818,10696,-1,-1
8.039268292682928,10697,-1,-1
15.695714285714288,10698,-1,-1
12.677307692307695,10699,-1,-1
14.98227272727273,107,-1,-1
21.974,1070,-1,-1
11.771785714285713,10700,-1,-1
14.330869565217393,10701,-1,-1
14.330869565217393,10702,-1,-1
18.311666666666667,10703,-1,-1
18.311666666666667,10704,-1,-1
12.677307692307695,10705,-1,-1
10.632580645161289,10706,-1,-1
12.677307692307695,10707,-1,-1
12.677307692307695,10708,-1,-1
18.311666666666667,10709,-1,-1
19.388823529411766,1071,-1,-1
18.311666666666667,10710,-1,-1
17.347894736842107,10711,-1,-1
17.347894736842107,10712,-1,-1
18.311666666666667,10713,-1,-1
12.677307692307695,10714,-1,-1
10.632580645161289,10715,-1,-1
12.677307692307695,10716,-1,-1
12.677307692307695,10717,-1,-1
14.330869565217393,10718,-1,-1
13.73375,10719,-1,-1
19.388823529411766,1072,-1,-1
18.311666666666667,10720,-1,-1
17.347894736842107,10721,-1,-1
15.695714285714288,10722,-1,-1
16.4805,10723,-1,-1
14.98227272727273,10724,-1,-1
15.695714285714288,10725,-1,-1
25.35461538461539,10726,-1,-1
25.35461538461539,10727,-1,-1
12.207777777777777,10728,-1,-1
9.694411764705883,10729,-1,-1
18.311666666666667,1073,-1,-1
16.4805,10730,-1,-1
15.695714285714288,10731,-1,-1
18.311666666666667,10732,-1,-1
18.311666666666667,10733,-1,-1
14.330869565217393,10734,-1,-1
12.677307692307695,10735,-1,-1
16.4805,10736,-1,-1
16.4805,10737,-1,-1
9.988181818181818,10738,-1,-1
8.24025,10739,-1,-1
16.4805,1074,-1,-1
7.012978723404256,10740,-1,-1
11.771785714285713,10741,-1,-1
8.673947368421054,10742,-1,-1
9.155833333333334,10743,-1,-1
10.3003125,10744,-1,-1
12.677307692307695,10745,-1,-1
11.771785714285713,10746,-1,-1
7.665348837209303,10747,-1,-1
8.24025,10748,-1,-1
14.98227272727273,10749,-1,-1
15.695714285714288,1075,-1,-1
15.695714285714288,10750,-1,-1
14.330869565217393,10751,-1,-1
15.695714285714288,10752,-1,-1
15.695714285714288,10753,-1,-1
12.207777777777777,10754,-1,-1
12.207777777777777,10755,-1,-1
13.1844,10756,-1,-1
13.1844,10757,-1,-1
13.1844,10758,-1,-1
18.311666666666667,10759,-1,-1
19.388823529411766,1076,-1,-1
18.311666666666667,10760,-1,-1
19.388823529411766,10761,-1,-1
25.35461538461539,10762,-1,-1
18.311666666666667,10763,-1,-1
18.311666666666667,10764,-1,-1
18.311666666666667,10765,-1,-1
13.1844,10766,-1,-1
11.771785714285713,10767,-1,-1
16.4805,10768,-1,-1
14.98227272727273,10769,-1,-1
20.600625,1077,-1,-1
14.330869565217393,10770,-1,-1
12.677307692307695,10771,-1,-1
16.4805,10772,-1,-1
16.4805,10773,-1,-1
17.347894736842107,10774,-1,-1
12.677307692307695,10775,-1,-1
10.632580645161289,10776,-1,-1
12.677307692307695,10777,-1,-1
12.677307692307695,10778,-1,-1
14.330869565217393,10779,-1,-1
19.388823529411766,1078,-1,-1
13.73375,10780,-1,-1
18.311666666666667,10781,-1,-1
17.347894736842107,10782,-1,-1
15.695714285714288,10783,-1,-1
15.695714285714288,10784,-1,-1
